timestamp,ghi_wm2,dni_wm2,dhi_wm2,temp_air_c,wind_ms
2023-01-01 02:00:00+02:00,0.0,0.0,0.0,12.74,3.29
2023-01-01 03:00:00+02:00,0.0,0.0,0.0,13.34,3.56
2023-01-01 04:00:00+02:00,0.0,0.0,0.0,13.57,3.63
2023-01-01 05:00:00+02:00,0.0,0.0,0.0,13.31,3.54
2023-01-01 06:00:00+02:00,0.0,0.0,0.0,12.85,3.44
2023-01-01 07:00:00+02:00,51.4,18.58,44.93,13.86,3.77
2023-01-01 08:00:00+02:00,188.52,137.88,141.45,16.1,4.74
2023-01-01 09:00:00+02:00,309.02,225.28,198.02,18.69,5.4
2023-01-01 10:00:00+02:00,424.65,287.71,261.21,20.76,5.95
2023-01-01 11:00:00+02:00,515.0,423.62,245.17,21.9,5.66
2023-01-01 12:00:00+02:00,483.35,395.82,246.22,22.52,5.3
2023-01-01 13:00:00+02:00,382.62,291.96,216.58,22.45,5.13
2023-01-01 14:00:00+02:00,270.83,252.68,157.83,21.62,5.16
2023-01-01 15:00:00+02:00,162.38,156.45,109.6,20.24,4.7
2023-01-01 16:00:00+02:00,38.55,11.9,36.33,17.96,4.07
2023-01-01 17:00:00+02:00,0.0,0.0,0.0,16.06,3.99
2023-01-01 18:00:00+02:00,0.0,0.0,0.0,14.93,3.51
2023-01-01 19:00:00+02:00,0.0,0.0,0.0,13.89,2.98
2023-01-01 20:00:00+02:00,0.0,0.0,0.0,13.05,2.7
2023-01-01 21:00:00+02:00,0.0,0.0,0.0,12.45,2.61
2023-01-01 22:00:00+02:00,0.0,0.0,0.0,12.04,2.59
2023-01-01 23:00:00+02:00,0.0,0.0,0.0,11.68,2.6
2023-01-02 00:00:00+02:00,0.0,0.0,0.0,11.24,2.61
2023-01-02 01:00:00+02:00,0.0,0.0,0.0,10.65,2.64
2023-01-02 02:00:00+02:00,0.0,0.0,0.0,10.08,2.64
2023-01-02 03:00:00+02:00,0.0,0.0,0.0,9.63,2.63
2023-01-02 04:00:00+02:00,0.0,0.0,0.0,9.34,2.68
2023-01-02 05:00:00+02:00,0.0,0.0,0.0,9.1,2.61
2023-01-02 06:00:00+02:00,0.0,0.0,0.0,8.9,2.54
2023-01-02 07:00:00+02:00,54.4,39.92,44.45,10.41,2.49
2023-01-02 08:00:00+02:00,209.52,265.15,121.26,12.72,2.78
2023-01-02 09:00:00+02:00,355.6,367.27,178.53,15.72,3.28
2023-01-02 10:00:00+02:00,482.88,486.72,206.19,19.15,4.33
2023-01-02 11:00:00+02:00,577.22,682.65,161.47,21.57,4.87
2023-01-02 12:00:00+02:00,577.45,695.39,156.58,22.62,4.87
2023-01-02 13:00:00+02:00,508.42,660.77,149.08,22.9,4.88
2023-01-02 14:00:00+02:00,382.45,568.12,130.96,22.53,4.9
2023-01-02 15:00:00+02:00,219.3,415.74,94.14,21.44,4.64
2023-01-02 16:00:00+02:00,51.9,97.58,37.62,18.03,3.45
2023-01-02 17:00:00+02:00,0.0,0.0,0.0,15.57,4.02
2023-01-02 18:00:00+02:00,0.0,0.0,0.0,14.68,4.36
2023-01-02 19:00:00+02:00,0.0,0.0,0.0,13.67,3.82
2023-01-02 20:00:00+02:00,0.0,0.0,0.0,12.88,3.3
2023-01-02 21:00:00+02:00,0.0,0.0,0.0,12.24,3.0
2023-01-02 22:00:00+02:00,0.0,0.0,0.0,11.73,2.83
2023-01-02 23:00:00+02:00,0.0,0.0,0.0,11.29,2.73
2023-01-03 00:00:00+02:00,0.0,0.0,0.0,10.92,2.62
2023-01-03 01:00:00+02:00,0.0,0.0,0.0,10.62,2.5
2023-01-03 02:00:00+02:00,0.0,0.0,0.0,10.37,2.37
2023-01-03 03:00:00+02:00,0.0,0.0,0.0,10.21,2.23
2023-01-03 04:00:00+02:00,0.0,0.0,0.0,10.1,2.17
2023-01-03 05:00:00+02:00,0.0,0.0,0.0,10.01,2.16
2023-01-03 06:00:00+02:00,0.0,0.0,0.0,9.97,2.14
2023-01-03 07:00:00+02:00,52.83,56.19,46.06,11.37,1.88
2023-01-03 08:00:00+02:00,192.18,241.67,121.27,14.51,2.34
2023-01-03 09:00:00+02:00,316.3,291.17,185.66,17.59,3.0
2023-01-03 10:00:00+02:00,431.17,301.61,254.15,20.22,3.24
2023-01-03 11:00:00+02:00,477.45,400.94,242.65,21.25,2.65
2023-01-03 12:00:00+02:00,495.02,343.95,281.84,21.57,2.3
2023-01-03 13:00:00+02:00,416.1,507.5,174.95,21.51,2.36
2023-01-03 14:00:00+02:00,321.15,405.19,161.9,21.02,2.7
2023-01-03 15:00:00+02:00,191.23,250.4,124.62,20.05,2.7
2023-01-03 16:00:00+02:00,47.28,55.58,41.61,16.84,2.37
2023-01-03 17:00:00+02:00,0.0,0.0,0.0,14.57,2.89
2023-01-03 18:00:00+02:00,0.0,0.0,0.0,13.79,2.89
2023-01-03 19:00:00+02:00,0.0,0.0,0.0,13.07,2.75
2023-01-03 20:00:00+02:00,0.0,0.0,0.0,12.44,2.49
2023-01-03 21:00:00+02:00,0.0,0.0,0.0,12.26,2.02
2023-01-03 22:00:00+02:00,0.0,0.0,0.0,12.62,1.35
2023-01-03 23:00:00+02:00,0.0,0.0,0.0,12.41,0.98
2023-01-04 00:00:00+02:00,0.0,0.0,0.0,11.86,1.34
2023-01-04 01:00:00+02:00,0.0,0.0,0.0,10.99,1.76
2023-01-04 02:00:00+02:00,0.0,0.0,0.0,10.23,2.12
2023-01-04 03:00:00+02:00,0.0,0.0,0.0,9.77,2.4
2023-01-04 04:00:00+02:00,0.0,0.0,0.0,9.56,2.55
2023-01-04 05:00:00+02:00,0.0,0.0,0.0,9.51,2.69
2023-01-04 06:00:00+02:00,0.0,0.0,0.0,9.73,2.86
2023-01-04 07:00:00+02:00,47.85,21.56,45.15,12.33,2.9
2023-01-04 08:00:00+02:00,165.35,87.95,129.41,15.66,4.21
2023-01-04 09:00:00+02:00,283.42,130.72,217.72,17.9,5.15
2023-01-04 10:00:00+02:00,395.7,192.46,259.19,19.37,5.61
2023-01-04 11:00:00+02:00,371.75,106.38,289.52,20.39,5.65
2023-01-04 12:00:00+02:00,344.17,164.37,248.29,20.72,5.6
2023-01-04 13:00:00+02:00,307.3,346.61,138.15,20.58,5.59
2023-01-04 14:00:00+02:00,252.3,338.16,123.09,20.22,5.52
2023-01-04 15:00:00+02:00,159.18,272.39,84.42,19.39,5.1
2023-01-04 16:00:00+02:00,45.97,116.64,35.52,16.9,3.24
2023-01-04 17:00:00+02:00,0.0,0.0,0.0,14.78,3.02
2023-01-04 18:00:00+02:00,0.0,0.0,0.0,14.33,2.97
2023-01-04 19:00:00+02:00,0.0,0.0,0.0,14.12,2.9
2023-01-04 20:00:00+02:00,0.0,0.0,0.0,13.86,2.87
2023-01-04 21:00:00+02:00,0.0,0.0,0.0,13.62,2.92
2023-01-04 22:00:00+02:00,0.0,0.0,0.0,13.26,2.89
2023-01-04 23:00:00+02:00,0.0,0.0,0.0,12.86,2.92
2023-01-05 00:00:00+02:00,0.0,0.0,0.0,12.36,2.97
2023-01-05 01:00:00+02:00,0.0,0.0,0.0,11.49,2.91
2023-01-05 02:00:00+02:00,0.0,0.0,0.0,10.26,2.91
2023-01-05 03:00:00+02:00,0.0,0.0,0.0,9.52,2.88
2023-01-05 04:00:00+02:00,0.0,0.0,0.0,8.94,2.85
2023-01-05 05:00:00+02:00,0.0,0.0,0.0,8.45,2.76
2023-01-05 06:00:00+02:00,0.0,0.0,0.0,8.06,2.67
2023-01-05 07:00:00+02:00,77.0,337.76,32.25,9.95,2.48
2023-01-05 08:00:00+02:00,264.42,682.06,63.08,12.79,2.89
2023-01-05 09:00:00+02:00,433.65,803.0,83.25,16.11,2.88
2023-01-05 10:00:00+02:00,553.78,838.47,104.56,18.13,2.9
2023-01-05 11:00:00+02:00,615.05,838.07,116.98,19.29,2.95
2023-01-05 12:00:00+02:00,603.55,834.48,111.72,20.09,3.16
2023-01-05 13:00:00+02:00,518.65,660.98,159.2,20.48,3.41
2023-01-05 14:00:00+02:00,373.83,483.08,156.51,20.35,3.61
2023-01-05 15:00:00+02:00,220.18,381.38,108.09,19.62,3.46
2023-01-05 16:00:00+02:00,57.9,128.13,44.12,16.74,2.26
2023-01-05 17:00:00+02:00,0.0,0.0,0.0,15.31,2.46
2023-01-05 18:00:00+02:00,0.0,0.0,0.0,15.11,2.44
2023-01-05 19:00:00+02:00,0.0,0.0,0.0,14.68,2.39
2023-01-05 20:00:00+02:00,0.0,0.0,0.0,14.14,2.31
2023-01-05 21:00:00+02:00,0.0,0.0,0.0,13.66,2.2
2023-01-05 22:00:00+02:00,0.0,0.0,0.0,13.25,2.08
2023-01-05 23:00:00+02:00,0.0,0.0,0.0,12.83,2.04
2023-01-06 00:00:00+02:00,0.0,0.0,0.0,12.24,2.16
2023-01-06 01:00:00+02:00,0.0,0.0,0.0,11.58,2.41
2023-01-06 02:00:00+02:00,0.0,0.0,0.0,10.92,2.65
2023-01-06 03:00:00+02:00,0.0,0.0,0.0,10.44,2.85
2023-01-06 04:00:00+02:00,0.0,0.0,0.0,10.12,3.08
2023-01-06 05:00:00+02:00,0.0,0.0,0.0,9.91,3.28
2023-01-06 06:00:00+02:00,0.0,0.0,0.0,9.5,3.36
2023-01-06 07:00:00+02:00,47.03,123.03,34.65,10.73,4.5
2023-01-06 08:00:00+02:00,164.23,291.62,83.99,13.11,4.71
2023-01-06 09:00:00+02:00,272.1,427.23,111.01,16.94,4.45
2023-01-06 10:00:00+02:00,415.88,341.96,210.46,19.86,4.19
2023-01-06 11:00:00+02:00,515.28,464.0,227.38,21.27,3.68
2023-01-06 12:00:00+02:00,480.17,653.19,136.77,21.94,3.48
2023-01-06 13:00:00+02:00,446.15,354.12,266.91,22.17,3.41
2023-01-06 14:00:00+02:00,289.02,396.73,134.93,21.92,3.36
2023-01-06 15:00:00+02:00,175.52,297.15,94.95,21.06,3.14
2023-01-06 16:00:00+02:00,48.05,118.33,35.49,17.52,2.32
2023-01-06 17:00:00+02:00,0.0,0.0,0.0,14.71,2.9
2023-01-06 18:00:00+02:00,0.0,0.0,0.0,13.8,3.15
2023-01-06 19:00:00+02:00,0.0,0.0,0.0,13.1,3.28
2023-01-06 20:00:00+02:00,0.0,0.0,0.0,12.48,3.33
2023-01-06 21:00:00+02:00,0.0,0.0,0.0,11.79,3.21
2023-01-06 22:00:00+02:00,0.0,0.0,0.0,11.15,3.01
2023-01-06 23:00:00+02:00,0.0,0.0,0.0,10.67,2.82
2023-01-07 00:00:00+02:00,0.0,0.0,0.0,10.37,2.61
2023-01-07 01:00:00+02:00,0.0,0.0,0.0,10.28,2.43
2023-01-07 02:00:00+02:00,0.0,0.0,0.0,10.57,2.23
2023-01-07 03:00:00+02:00,0.0,0.0,0.0,11.11,1.9
2023-01-07 04:00:00+02:00,0.0,0.0,0.0,11.71,1.45
2023-01-07 05:00:00+02:00,0.0,0.0,0.0,12.04,0.94
2023-01-07 06:00:00+02:00,0.0,0.0,0.0,12.18,0.69
2023-01-07 07:00:00+02:00,60.0,157.31,41.64,12.36,0.93
2023-01-07 08:00:00+02:00,201.77,296.42,112.73,14.31,1.88
2023-01-07 09:00:00+02:00,315.0,328.47,187.0,17.8,1.21
2023-01-07 10:00:00+02:00,401.35,280.03,263.72,20.0,0.96
2023-01-07 11:00:00+02:00,461.67,363.61,266.08,20.96,0.85
2023-01-07 12:00:00+02:00,464.42,314.66,303.0,21.55,0.86
2023-01-07 13:00:00+02:00,332.17,451.47,135.87,21.72,1.23
2023-01-07 14:00:00+02:00,250.65,315.57,126.17,21.23,1.8
2023-01-07 15:00:00+02:00,146.5,185.31,90.46,20.44,1.79
2023-01-07 16:00:00+02:00,39.17,73.81,32.14,18.32,1.36
2023-01-07 17:00:00+02:00,0.0,0.0,0.0,16.92,1.65
2023-01-07 18:00:00+02:00,0.0,0.0,0.0,16.18,1.79
2023-01-07 19:00:00+02:00,0.0,0.0,0.0,15.46,1.95
2023-01-07 20:00:00+02:00,0.0,0.0,0.0,14.81,2.17
2023-01-07 21:00:00+02:00,0.0,0.0,0.0,14.13,2.43
2023-01-07 22:00:00+02:00,0.0,0.0,0.0,13.49,2.65
2023-01-07 23:00:00+02:00,0.0,0.0,0.0,12.88,2.73
2023-01-08 00:00:00+02:00,0.0,0.0,0.0,12.33,2.74
2023-01-08 01:00:00+02:00,0.0,0.0,0.0,11.74,2.69
2023-01-08 02:00:00+02:00,0.0,0.0,0.0,11.16,2.62
2023-01-08 03:00:00+02:00,0.0,0.0,0.0,10.73,2.51
2023-01-08 04:00:00+02:00,0.0,0.0,0.0,10.21,2.46
2023-01-08 05:00:00+02:00,0.0,0.0,0.0,9.62,2.45
2023-01-08 06:00:00+02:00,0.0,0.0,0.0,9.34,2.47
2023-01-08 07:00:00+02:00,55.4,102.5,41.71,11.5,2.49
2023-01-08 08:00:00+02:00,219.57,367.71,110.4,14.42,3.44
2023-01-08 09:00:00+02:00,381.08,532.75,145.32,17.96,3.7
2023-01-08 10:00:00+02:00,511.0,620.13,166.36,19.81,4.08
2023-01-08 11:00:00+02:00,558.88,636.02,173.52,20.46,4.3
2023-01-08 12:00:00+02:00,436.85,307.46,237.39,20.74,4.49
2023-01-08 13:00:00+02:00,293.0,365.94,136.47,20.56,4.67
2023-01-08 14:00:00+02:00,212.88,220.6,125.37,19.29,4.56
2023-01-08 15:00:00+02:00,126.93,123.39,90.14,18.21,3.98
2023-01-08 16:00:00+02:00,33.78,31.03,28.97,16.65,2.65
2023-01-08 17:00:00+02:00,0.0,0.0,0.0,15.42,2.41
2023-01-08 18:00:00+02:00,0.0,0.0,0.0,14.86,2.48
2023-01-08 19:00:00+02:00,0.0,0.0,0.0,14.1,2.5
2023-01-08 20:00:00+02:00,0.0,0.0,0.0,12.86,2.61
2023-01-08 21:00:00+02:00,0.0,0.0,0.0,12.11,2.66
2023-01-08 22:00:00+02:00,0.0,0.0,0.0,11.52,2.7
2023-01-08 23:00:00+02:00,0.0,0.0,0.0,11.0,2.77
2023-01-09 00:00:00+02:00,0.0,0.0,0.0,10.58,2.84
2023-01-09 01:00:00+02:00,0.0,0.0,0.0,10.26,2.99
2023-01-09 02:00:00+02:00,0.0,0.0,0.0,10.11,3.25
2023-01-09 03:00:00+02:00,0.0,0.0,0.0,10.11,3.65
2023-01-09 04:00:00+02:00,0.0,0.0,0.0,10.07,3.95
2023-01-09 05:00:00+02:00,0.0,0.0,0.0,9.84,3.83
2023-01-09 06:00:00+02:00,0.0,0.0,0.0,9.61,3.76
2023-01-09 07:00:00+02:00,52.38,73.94,41.76,10.09,4.35
2023-01-09 08:00:00+02:00,186.82,270.58,106.52,11.54,4.09
2023-01-09 09:00:00+02:00,295.92,354.54,141.0,14.13,3.49
2023-01-09 10:00:00+02:00,402.1,335.19,213.77,16.16,2.9
2023-01-09 11:00:00+02:00,472.77,391.4,236.82,17.43,2.45
2023-01-09 12:00:00+02:00,498.25,423.14,230.1,17.96,2.06
2023-01-09 13:00:00+02:00,456.2,453.74,196.3,18.48,1.89
2023-01-09 14:00:00+02:00,349.42,396.51,169.8,18.43,1.94
2023-01-09 15:00:00+02:00,213.2,307.02,117.47,17.81,2.07
2023-01-09 16:00:00+02:00,61.35,113.34,46.08,15.61,1.59
2023-01-09 17:00:00+02:00,0.0,0.0,0.0,13.49,1.99
2023-01-09 18:00:00+02:00,0.0,0.0,0.0,12.51,2.23
2023-01-09 19:00:00+02:00,0.0,0.0,0.0,11.81,2.3
2023-01-09 20:00:00+02:00,0.0,0.0,0.0,11.29,2.23
2023-01-09 21:00:00+02:00,0.0,0.0,0.0,10.97,2.06
2023-01-09 22:00:00+02:00,0.0,0.0,0.0,10.78,1.87
2023-01-09 23:00:00+02:00,0.0,0.0,0.0,10.55,1.76
2023-01-10 00:00:00+02:00,0.0,0.0,0.0,10.23,1.72
2023-01-10 01:00:00+02:00,0.0,0.0,0.0,9.92,1.7
2023-01-10 02:00:00+02:00,0.0,0.0,0.0,9.62,1.7
2023-01-10 03:00:00+02:00,0.0,0.0,0.0,9.32,1.72
2023-01-10 04:00:00+02:00,0.0,0.0,0.0,9.12,1.7
2023-01-10 05:00:00+02:00,0.0,0.0,0.0,9.04,1.58
2023-01-10 06:00:00+02:00,0.0,0.0,0.0,8.85,1.54
2023-01-10 07:00:00+02:00,65.55,188.11,38.1,9.8,1.47
2023-01-10 08:00:00+02:00,238.9,485.0,89.9,12.81,1.88
2023-01-10 09:00:00+02:00,402.6,607.0,128.99,16.06,1.83
2023-01-10 10:00:00+02:00,530.42,699.24,142.37,18.21,1.63
2023-01-10 11:00:00+02:00,603.2,748.5,145.85,19.81,0.99
2023-01-10 12:00:00+02:00,600.92,737.26,147.98,20.9,0.36
2023-01-10 13:00:00+02:00,538.88,696.2,148.65,21.43,0.48
2023-01-10 14:00:00+02:00,414.75,633.41,127.38,21.27,0.8
2023-01-10 15:00:00+02:00,260.4,601.51,75.61,20.46,1.04
2023-01-10 16:00:00+02:00,79.8,284.17,37.93,17.96,1.35
2023-01-10 17:00:00+02:00,0.0,0.0,0.0,15.5,1.99
2023-01-10 18:00:00+02:00,0.0,0.0,0.0,14.01,2.38
2023-01-10 19:00:00+02:00,0.0,0.0,0.0,13.0,2.47
2023-01-10 20:00:00+02:00,0.0,0.0,0.0,12.16,2.48
2023-01-10 21:00:00+02:00,0.0,0.0,0.0,11.25,2.61
2023-01-10 22:00:00+02:00,0.0,0.0,0.0,10.47,2.79
2023-01-10 23:00:00+02:00,0.0,0.0,0.0,9.92,2.96
2023-01-11 00:00:00+02:00,0.0,0.0,0.0,9.58,3.12
2023-01-11 01:00:00+02:00,0.0,0.0,0.0,9.35,3.27
2023-01-11 02:00:00+02:00,0.0,0.0,0.0,9.17,3.32
2023-01-11 03:00:00+02:00,0.0,0.0,0.0,8.97,3.27
2023-01-11 04:00:00+02:00,0.0,0.0,0.0,8.77,3.19
2023-01-11 05:00:00+02:00,0.0,0.0,0.0,8.6,3.05
2023-01-11 06:00:00+02:00,0.0,0.0,0.0,8.48,2.92
2023-01-11 07:00:00+02:00,56.28,38.83,49.48,10.18,2.57
2023-01-11 08:00:00+02:00,200.85,121.6,157.66,13.34,3.52
2023-01-11 09:00:00+02:00,335.02,156.9,252.44,16.21,2.59
2023-01-11 10:00:00+02:00,437.55,168.15,334.37,19.09,2.14
2023-01-11 11:00:00+02:00,494.4,315.17,377.53,20.31,2.47
2023-01-11 12:00:00+02:00,509.77,386.62,330.72,20.9,2.7
2023-01-11 13:00:00+02:00,395.55,77.45,320.55,21.0,2.71
2023-01-11 14:00:00+02:00,279.3,130.1,214.23,20.65,2.76
2023-01-11 15:00:00+02:00,176.88,152.7,129.14,19.73,2.48
2023-01-11 16:00:00+02:00,65.93,116.92,50.57,16.92,1.65
2023-01-11 17:00:00+02:00,0.0,0.0,0.0,15.49,1.67
2023-01-11 18:00:00+02:00,0.0,0.0,0.0,14.85,1.64
2023-01-11 19:00:00+02:00,0.0,0.0,0.0,13.95,1.77
2023-01-11 20:00:00+02:00,0.0,0.0,0.0,12.7,2.12
2023-01-11 21:00:00+02:00,0.0,0.0,0.0,11.38,2.55
2023-01-11 22:00:00+02:00,0.0,0.0,0.0,10.45,2.92
2023-01-11 23:00:00+02:00,0.0,0.0,0.0,9.92,3.15
2023-01-12 00:00:00+02:00,0.0,0.0,0.0,9.73,3.35
2023-01-12 01:00:00+02:00,0.0,0.0,0.0,9.88,3.66
2023-01-12 02:00:00+02:00,0.0,0.0,0.0,10.26,4.25
2023-01-12 03:00:00+02:00,0.0,0.0,0.0,9.59,4.41
2023-01-12 04:00:00+02:00,0.0,0.0,0.0,8.78,4.55
2023-01-12 05:00:00+02:00,0.0,0.0,0.0,8.26,4.23
2023-01-12 06:00:00+02:00,0.0,0.0,0.0,8.3,3.67
2023-01-12 07:00:00+02:00,48.95,10.17,48.58,9.68,4.26
2023-01-12 08:00:00+02:00,200.6,158.58,145.97,11.87,4.76
2023-01-12 09:00:00+02:00,359.33,352.03,187.68,15.31,5.53
2023-01-12 10:00:00+02:00,504.7,494.91,216.85,17.55,6.08
2023-01-12 11:00:00+02:00,617.33,781.27,137.62,18.7,6.29
2023-01-12 12:00:00+02:00,590.53,616.64,201.24,19.42,6.36
2023-01-12 13:00:00+02:00,488.73,487.42,231.62,19.68,6.34
2023-01-12 14:00:00+02:00,374.5,428.78,176.41,19.39,6.06
2023-01-12 15:00:00+02:00,225.75,364.5,120.55,18.47,5.43
2023-01-12 16:00:00+02:00,71.95,174.61,48.52,15.28,3.29
2023-01-12 17:00:00+02:00,0.0,0.0,0.0,12.25,3.3
2023-01-12 18:00:00+02:00,0.0,0.0,0.0,11.48,3.38
2023-01-12 19:00:00+02:00,0.0,0.0,0.0,10.85,3.45
2023-01-12 20:00:00+02:00,0.0,0.0,0.0,10.34,3.55
2023-01-12 21:00:00+02:00,0.0,0.0,0.0,9.99,3.72
2023-01-12 22:00:00+02:00,0.0,0.0,0.0,9.85,4.02
2023-01-12 23:00:00+02:00,0.0,0.0,0.0,9.69,4.22
2023-01-13 00:00:00+02:00,0.0,0.0,0.0,9.49,4.41
2023-01-13 01:00:00+02:00,0.0,0.0,0.0,9.78,4.92
2023-01-13 02:00:00+02:00,0.0,0.0,0.0,9.46,4.98
2023-01-13 03:00:00+02:00,0.0,0.0,0.0,9.2,5.4
2023-01-13 04:00:00+02:00,0.0,0.0,0.0,8.93,5.65
2023-01-13 05:00:00+02:00,0.0,0.0,0.0,8.83,5.77
2023-01-13 06:00:00+02:00,0.0,0.0,0.0,8.7,5.7
2023-01-13 07:00:00+02:00,51.17,22.99,48.3,9.37,5.98
2023-01-13 08:00:00+02:00,193.98,156.82,138.51,11.63,5.65
2023-01-13 09:00:00+02:00,318.27,220.28,212.16,15.08,5.51
2023-01-13 10:00:00+02:00,431.0,258.07,268.38,17.78,5.2
2023-01-13 11:00:00+02:00,564.9,488.47,251.22,19.19,5.03
2023-01-13 12:00:00+02:00,584.08,598.03,224.96,19.89,5.09
2023-01-13 13:00:00+02:00,494.58,523.19,192.82,20.2,5.25
2023-01-13 14:00:00+02:00,364.65,501.05,142.7,20.05,5.31
2023-01-13 15:00:00+02:00,218.07,361.02,110.49,19.34,4.94
2023-01-13 16:00:00+02:00,68.65,120.37,52.53,16.17,3.07
2023-01-13 17:00:00+02:00,0.0,0.0,0.0,13.59,3.27
2023-01-13 18:00:00+02:00,0.0,0.0,0.0,12.81,3.45
2023-01-13 19:00:00+02:00,0.0,0.0,0.0,12.04,3.54
2023-01-13 20:00:00+02:00,0.0,0.0,0.0,11.27,3.53
2023-01-13 21:00:00+02:00,0.0,0.0,0.0,10.68,3.58
2023-01-13 22:00:00+02:00,0.0,0.0,0.0,10.39,3.88
2023-01-13 23:00:00+02:00,0.0,0.0,0.0,10.71,4.62
2023-01-14 00:00:00+02:00,0.0,0.0,0.0,10.73,5.13
2023-01-14 01:00:00+02:00,0.0,0.0,0.0,10.79,5.72
2023-01-14 02:00:00+02:00,0.0,0.0,0.0,10.67,5.89
2023-01-14 03:00:00+02:00,0.0,0.0,0.0,10.59,5.99
2023-01-14 04:00:00+02:00,0.0,0.0,0.0,10.73,5.86
2023-01-14 05:00:00+02:00,0.0,0.0,0.0,10.74,5.73
2023-01-14 06:00:00+02:00,0.0,0.0,0.0,10.53,5.37
2023-01-14 07:00:00+02:00,57.72,76.11,48.39,10.98,5.74
2023-01-14 08:00:00+02:00,224.38,318.96,129.3,13.17,6.22
2023-01-14 09:00:00+02:00,387.27,509.51,156.89,16.13,6.68
2023-01-14 10:00:00+02:00,530.8,621.36,175.89,17.89,6.64
2023-01-14 11:00:00+02:00,613.55,730.85,156.27,18.87,6.44
2023-01-14 12:00:00+02:00,526.25,367.99,283.97,19.45,6.23
2023-01-14 13:00:00+02:00,412.7,517.03,128.11,19.64,5.99
2023-01-14 14:00:00+02:00,315.5,443.73,129.3,19.41,5.71
2023-01-14 15:00:00+02:00,183.25,323.28,96.13,18.59,5.15
2023-01-14 16:00:00+02:00,59.33,102.96,41.79,16.23,3.1
2023-01-14 17:00:00+02:00,0.0,0.0,0.0,14.19,2.9
2023-01-14 18:00:00+02:00,0.0,0.0,0.0,13.53,2.98
2023-01-14 19:00:00+02:00,0.0,0.0,0.0,12.74,3.04
2023-01-14 20:00:00+02:00,0.0,0.0,0.0,12.01,3.1
2023-01-14 21:00:00+02:00,0.0,0.0,0.0,11.4,3.12
2023-01-14 22:00:00+02:00,0.0,0.0,0.0,10.8,3.08
2023-01-14 23:00:00+02:00,0.0,0.0,0.0,10.26,3.02
2023-01-15 00:00:00+02:00,0.0,0.0,0.0,9.77,3.0
2023-01-15 01:00:00+02:00,0.0,0.0,0.0,9.3,2.99
2023-01-15 02:00:00+02:00,0.0,0.0,0.0,8.92,2.97
2023-01-15 03:00:00+02:00,0.0,0.0,0.0,8.64,3.05
2023-01-15 04:00:00+02:00,0.0,0.0,0.0,8.47,3.18
2023-01-15 05:00:00+02:00,0.0,0.0,0.0,8.36,3.34
2023-01-15 06:00:00+02:00,0.0,0.0,0.0,8.3,3.49
2023-01-15 07:00:00+02:00,53.97,92.12,42.78,10.27,4.57
2023-01-15 08:00:00+02:00,221.98,443.81,96.37,12.83,4.57
2023-01-15 09:00:00+02:00,395.12,625.69,118.56,16.58,4.09
2023-01-15 10:00:00+02:00,549.6,733.25,137.75,18.72,4.05
2023-01-15 11:00:00+02:00,618.75,773.68,139.19,19.6,4.12
2023-01-15 12:00:00+02:00,539.03,682.43,129.66,20.04,4.14
2023-01-15 13:00:00+02:00,485.98,452.37,219.32,19.75,4.28
2023-01-15 14:00:00+02:00,346.95,413.12,166.94,19.29,4.41
2023-01-15 15:00:00+02:00,209.77,287.97,124.4,18.51,4.01
2023-01-15 16:00:00+02:00,73.0,102.77,59.45,16.06,2.34
2023-01-15 17:00:00+02:00,0.0,0.0,0.0,13.79,2.48
2023-01-15 18:00:00+02:00,0.0,0.0,0.0,12.65,2.6
2023-01-15 19:00:00+02:00,0.0,0.0,0.0,11.74,2.75
2023-01-15 20:00:00+02:00,0.0,0.0,0.0,10.98,2.93
2023-01-15 21:00:00+02:00,0.0,0.0,0.0,10.24,3.12
2023-01-15 22:00:00+02:00,0.0,0.0,0.0,9.75,3.26
2023-01-15 23:00:00+02:00,0.0,0.0,0.0,9.4,3.35
2023-01-16 00:00:00+02:00,0.0,0.0,0.0,9.45,3.34
2023-01-16 01:00:00+02:00,0.0,0.0,0.0,10.1,3.33
2023-01-16 02:00:00+02:00,0.0,0.0,0.0,9.97,3.48
2023-01-16 03:00:00+02:00,0.0,0.0,0.0,9.77,3.69
2023-01-16 04:00:00+02:00,0.0,0.0,0.0,9.93,4.11
2023-01-16 05:00:00+02:00,0.0,0.0,0.0,9.9,4.49
2023-01-16 06:00:00+02:00,0.0,0.0,0.0,9.62,4.49
2023-01-16 07:00:00+02:00,42.38,10.28,38.5,10.32,5.12
2023-01-16 08:00:00+02:00,142.95,46.56,119.97,12.19,5.16
2023-01-16 09:00:00+02:00,254.32,54.51,207.57,14.59,5.56
2023-01-16 10:00:00+02:00,336.9,36.25,270.07,16.12,5.19
2023-01-16 11:00:00+02:00,423.62,213.75,269.0,16.24,4.57
2023-01-16 12:00:00+02:00,514.45,460.32,215.75,16.27,4.26
2023-01-16 13:00:00+02:00,423.12,317.09,233.57,16.48,4.15
2023-01-16 14:00:00+02:00,305.0,303.68,170.18,16.4,4.33
2023-01-16 15:00:00+02:00,194.12,233.17,119.62,16.19,4.03
2023-01-16 16:00:00+02:00,72.38,84.86,57.1,14.41,2.26
2023-01-16 17:00:00+02:00,0.0,0.0,0.0,12.23,2.24
2023-01-16 18:00:00+02:00,0.0,0.0,0.0,11.53,2.28
